constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   844    52476.89   2375.61     90.86     51.11           85.63     71.84     71.16     25.51     10.55     37.94     50.57     55.31     82.92     44.47     99.06     95.27     18.06     99.14     20.24     15.86     66.39     14.88     63.22     21.55     42.36     74.74     91.29     25.46     49.49     38.06     14.91     42.96     43.75     56.25     87.51     12.51     24.14     76.46     69.32     48.75     43.55 
   845    52476.85   2375.65     90.86     51.11           85.62     71.87     71.18     25.39     10.70     37.90     50.58     55.31     82.92     44.49     99.06     95.28     18.06     99.14     20.24     15.96     66.43     14.77     63.29     21.60     42.18     74.74     91.29     25.46     49.49     38.06     15.00     42.92     43.79     56.25     87.51     12.47     24.10     76.44     69.34     48.74     43.54 
   846    52476.85   2375.65     90.86     51.11           85.64     71.89     71.22     25.36     10.66     37.81     50.57     55.32     82.91     44.52     99.05     95.27     18.06     99.14     20.24     15.98     66.39     14.75     63.39     21.59     42.32     74.74     91.30     25.43     49.49     38.03     14.92     42.93     43.82     56.18     87.51     12.42     24.24     76.43     69.36     48.74     43.54 
   847    52477.26   2375.24     90.87     51.11           85.63     71.89     71.28     25.31     10.63     37.82     50.57     55.31     82.94     44.55     99.05     95.27     18.13     99.14     20.31     15.94     66.41     14.83     63.30     21.65     42.25     74.74     91.31     25.36     49.49     38.04     14.72     42.92     43.80     56.13     87.51     12.39     24.20     76.45     69.37     48.74     43.56 
   848    52477.61   2374.89     90.87     51.12           85.67     71.90     71.31     25.31     10.60     37.74     50.55     55.30     82.94     44.58     99.05     95.27     18.37     99.14     20.21     15.94     66.43     14.81     63.17     21.75     42.33     74.73     91.31     25.39     49.49     38.08     14.70     42.97     43.82     56.15     87.51     12.43     24.18     76.47     69.37     48.74     43.55 
   849    52477.76   2374.74     90.87     51.13           85.65     71.88     71.24     25.42     10.58     37.68     50.61     55.30     82.94     44.60     99.06     95.28     18.94     99.14     20.24     15.87     66.44     15.01     63.00     21.75     42.13     74.73     91.32     25.38     49.49     38.07     14.69     43.02     43.81     56.10     87.51     12.48     24.20     76.46     69.39     48.75     43.55 
   850    52477.56   2374.94     90.87     51.15           85.63     71.87     71.22     25.40     10.71     37.74     50.60     55.27     82.92     44.62     99.06     95.28     18.89     99.14     20.28     15.98     66.46     15.11     63.22     21.84     42.09     74.73     91.31     25.36     49.49     38.07     14.86     42.92     43.84     56.14     87.51     12.52     24.27     76.44     69.38     48.74     43.54 
   851    52477.77   2374.73     90.87     51.15           85.62     71.90     71.24     25.41     10.75     37.79     50.61     55.27     82.92     44.60     99.07     95.27     18.78     99.14     20.24     16.07     66.44     15.06     63.12     21.93     42.00     74.73     91.32     25.28     49.49     38.06     14.85     42.98     43.85     56.18     87.52     12.56     24.35     76.46     69.37     48.71     43.54 
   852    52477.77   2374.73     90.87     51.17           85.62     71.89     71.23     25.41     10.88     37.81     50.64     55.27     82.93     44.59     99.06     95.28     19.11     99.14     20.28     15.95     66.42     15.07     63.25     21.88     42.18     74.73     91.34     25.33     49.49     38.04     14.84     43.02     43.89     56.15     87.52     12.53     24.54     76.45     69.38     48.70     43.52 
   853    52477.64   2374.86     90.87     51.17           85.61     71.86     71.28     25.35     10.83     37.83     50.69     55.26     82.91     44.57     99.05     95.28     19.16     99.14     20.28     15.98     66.43     15.05     63.32     21.96     42.18     74.74     91.35     25.28     49.49     38.03     14.73     43.02     43.86     56.17     87.52     12.60     24.47     76.43     69.37     48.69     43.53 
   854    52477.70   2374.80     90.87     51.14           85.61     71.85     71.18     25.33     10.75     37.86     50.70     55.23     82.94     44.56     99.06     95.28     18.24     99.14     20.42     15.89     66.44     15.11     63.26     21.96     42.05     74.73     91.35     25.28     49.49     38.01     14.89     43.01     43.87     56.19     87.52     12.57     24.52     76.43     69.39     48.71     43.54 
   855    52477.43   2375.07     90.87     51.14           85.61     71.84     71.16     25.31     10.86     37.94     50.70     55.23     82.93     44.59     99.05     95.27     18.27     99.14     20.47     15.84     66.44     15.25     63.41     21.83     42.07     74.73     91.36     25.22     49.49     38.02     14.76     43.05     43.77     56.22     87.52     12.52     24.41     76.42     69.38     48.72     43.54 
   856    52477.29   2375.21     90.87     51.15           85.55     71.82     71.18     25.25     10.86     37.97     50.68     55.22     82.94     44.62     99.05     95.27     18.01     99.14     20.47     15.83     66.48     15.37     63.45     21.83     42.32     74.73     91.36     25.18     49.49     38.01     15.02     43.10     43.80     56.24     87.52     12.48     24.42     76.40     69.37     48.70     43.55 
   857    52477.33   2375.17     90.87     51.16           85.56     71.82     71.16     25.20     10.79     38.01     50.64     55.23     82.94     44.59     99.04     95.28     18.16     99.14     20.51     15.80     66.51     15.54     63.41     21.97     42.25     74.73     91.36     25.24     49.49     37.98     14.97     43.11     43.78     56.28     87.52     12.46     24.46     76.40     69.39     48.70     43.51 
   858    52478.04   2374.46     90.87     51.15           85.44     71.82     71.10     25.21     10.88     38.07     50.64     55.24     82.94     44.59     99.04     95.29     17.95     99.14     20.42     15.84     66.52     15.45     63.50     21.96     42.14     74.73     91.35     25.17     49.49     38.00     14.94     43.07     43.86     56.28     87.53     12.53     24.50     76.42     69.41     48.71     43.54 
   859    52477.85   2374.65     90.87     51.16           85.47     71.78     71.12     25.37     10.80     38.08     50.64     55.23     82.92     44.61     99.05     95.28     18.16     99.14     20.44     15.70     66.54     15.53     63.41     22.10     42.20     74.73     91.36     25.14     49.49     38.00     14.91     43.12     43.83     56.26     87.53     12.49     24.50     76.41     69.41     48.73     43.50 
   860    52477.84   2374.66     90.87     51.16           85.46     71.79     71.11     25.48     10.77     38.03     50.66     55.24     82.93     44.57     99.05     95.28     18.23     99.14     20.44     15.61     66.54     15.72     63.35     21.97     41.98     74.73     91.37     25.19     49.49     38.04     14.69     43.09     43.80     56.28     87.53     12.57     24.67     76.40     69.41     48.71     43.52 
   861    52478.13   2374.37     90.88     51.17           85.51     71.83     71.13     25.41     10.79     37.98     50.68     55.25     82.93     44.59     99.05     95.28     18.58     99.14     20.39     15.74     66.53     15.75     63.30     21.84     41.93     74.74     91.36     25.25     49.49     38.07     14.82     42.99     43.81     56.32     87.53     12.53     24.72     76.40     69.42     48.72     43.54 
   862    52478.16   2374.34     90.88     51.17           85.54     71.84     71.08     25.48     10.70     38.00     50.68     55.26     82.93     44.61     99.05     95.28     18.61     99.14     20.35     15.72     66.57     15.94     63.17     21.74     41.86     74.73     91.36     25.27     49.49     38.07     14.97     42.98     43.78     56.33     87.53     12.48     24.68     76.41     69.42     48.72     43.52 
   863    52478.35   2374.15     90.87     51.16           85.52     71.84     71.05     25.51     10.72     38.03     50.67     55.26     82.90     44.65     99.06     95.28     18.54     99.14     20.30     15.63     66.55     15.76     63.10     21.84     41.86     74.73     91.38     25.21     49.49     38.09     14.94     43.05     43.82     56.34     87.53     12.54     24.67     76.41     69.42     48.72     43.54 
   864    52478.49   2374.01     90.87     51.16           85.53     71.86     71.10     25.46     10.69     38.01     50.67     55.26     82.89     44.63     99.06     95.27     18.33     99.14     20.21     15.56     66.57     15.86     63.13     21.63     41.92     74.72     91.36     25.21     49.49     38.07     15.15     43.02     43.86     56.31     87.53     12.49     24.66     76.42     69.44     48.70     43.56 
   865    52478.83   2373.67     90.88     51.15           85.53     71.86     71.10     25.55     10.72     38.02     50.68     55.28     82.89     44.63     99.06     95.26     17.94     99.14     20.25     15.48     66.54     15.86     63.18     21.73     41.96     74.72     91.37     25.17     49.49     38.08     15.12     43.08     43.79     56.32     87.53     12.45     24.70     76.42     69.46     48.72     43.58 
   866    52479.14   2373.36     90.87     51.15           85.49     71.86     71.14     25.58     10.76     38.06     50.68     55.26     82.89     44.65     99.06     95.24     17.78     99.14     20.28     15.57     66.52     15.61     63.02     21.90     42.07     74.72     91.37     25.22     49.49     38.07     15.07     43.01     43.76     56.30     87.53     12.44     24.70     76.43     69.47     48.73     43.59 
   867    52479.80   2372.70     90.88     51.16           85.49     71.85     71.10     25.59     10.80     38.11     50.71     55.27     82.86     44.66     99.06     95.23     17.79     99.14     20.35     15.52     66.53     15.66     62.92     21.86     42.23     74.72     91.38     25.25     49.49     38.05     15.03     43.06     43.78     56.32     87.53     12.47     24.74     76.44     69.48     48.72     43.62 
   868    52479.31   2373.19     90.87     51.13           85.48     71.83     71.11     25.64     10.75     38.05     50.69     55.26     82.85     44.63     99.05     95.24     17.37     99.14     20.25     15.55     66.54     15.53     62.83     21.78     42.13     74.72     91.38     25.22     49.49     38.09     15.12     43.07     43.72     56.33     87.53     12.44     24.79     76.43     69.48     48.71     43.62 
   869    52479.46   2373.04     90.88     51.14           85.49     71.80     71.16     25.68     10.75     38.04     50.72     55.25     82.86     44.65     99.06     95.23     16.99     99.14     20.25     15.47     66.50     15.67     63.07     21.82     42.16     74.72     91.39     25.24     49.49     38.10     15.19     43.11     43.73     56.37     87.53     12.50     24.74     76.43     69.48     48.70     43.61 
   870    52479.51   2372.99     90.87     51.13           85.52     71.78     71.19     25.74     10.78     38.00     50.65     55.22     82.86     44.65     99.06     95.22     16.76     99.14     20.25     15.46     66.46     15.43     63.07     21.89     42.29     74.72     91.40     25.24     49.49     38.12     15.30     43.07     43.75     56.37     87.53     12.49     24.64     76.44     69.47     48.72     43.63 
   871    52479.75   2372.75     90.88     51.14           85.52     71.76     71.24     25.84     10.78     38.03     50.65     55.20     82.86     44.67     99.06     95.23     16.79     99.14     20.32     15.58     66.40     15.43     63.21     21.81     42.23     74.72     91.40     25.24     49.49     38.15     15.37     43.05     43.75     56.35     87.54     12.54     24.65     76.43     69.49     48.74     43.62 
